date,Strategy Return
2018-08-03,0.0019832408428920385
2018-08-06,0.002747355785995037
2018-08-07,0.004993140672403875
2018-08-08,-0.0007440164378527175
2018-08-09,-0.004335604549361006
2018-08-10,-0.00219384246647032
2018-08-13,-0.004592183496285888
2018-08-14,0.008554984624370742
2018-08-15,-0.01208976462137006
2018-08-16,0.006621589000155833
2018-08-17,0.0017809217605447034
2018-08-20,0.0057045303261091486
2018-08-21,0.008682322121483002
2018-08-22,0.0025981551984218323
2018-08-23,0.004358239018194818
2018-08-24,0.006867955281421234
2018-08-27,0.006452835244767027
2018-08-28,-0.0016996029362217452
2018-08-29,0.004915801041511387
2018-08-30,-0.002892889933149013
2018-08-31,0.0014681775094843054
2018-09-04,0.008861221780668276
2018-09-05,-0.010324556310451139
2018-09-06,-0.0017286436204751216
2018-09-07,0.00208130473842661
2018-09-10,0.006158634807578993
2018-09-11,0.0038640736735314238
2018-09-12,0.00024611698884514926
2018-09-13,0.0016885027997082182
2018-09-14,-0.002696226195658415
2018-09-17,-0.010112609141552573
2018-09-18,0.00903650857455187
2018-09-19,-0.0037768558030212367
2018-09-20,0.005937834407210456
2018-09-21,-0.0007843301290439041
2018-09-24,-0.00017329079335262797
2018-09-25,0.002421024290252915
2018-09-26,0.0015647345575572705
2018-09-27,0.0031415240599699037
2018-09-28,0.0013304818157881709
2018-10-01,0.0069761827509338585
2018-10-02,-0.015304524375790177
2018-10-03,-0.00366196200442738
2018-10-04,-0.01278280711326247
2018-10-05,-0.00824264670013622
2018-10-08,-0.005498264501560328
2018-10-09,0.0058463184860731085
2018-10-10,-0.041615291766535806
2018-10-11,-0.013818209201772163
2018-10-12,0.02662301244941064
2018-10-15,-0.007335557834317104
2018-10-16,0.02940381572162862
2018-10-17,-0.0073958920015282145
2018-10-18,-0.013020615573533909
2018-10-19,-0.01995833646800344
2018-10-22,0.008087338203142566
2018-10-23,-0.010842986004023603
2018-10-24,-0.042016716494471223
2018-10-25,0.0021133514836068415
2018-10-26,-0.01906534428396823
2018-10-29,-0.00864185593095038
2018-10-30,0.015221786929079124
2018-10-31,0.017898211540967435
2018-11-01,-0.004243521339097667
2018-11-02,0.004084618435426287
2018-11-05,0.012808121040328545
2018-11-06,0.0039280227716268915
2018-11-07,0.013000894238133623
2018-11-08,0.006360012882986397
2018-11-09,-0.0022337886413293707
2018-11-12,-0.004106383036353088
2018-11-13,-0.0017917256766806005
2018-11-14,-0.004835677492661918
2018-11-15,-0.002989197161951418
2018-11-16,0.005776641916239526
2018-11-19,0.0014389720535144539
2018-11-20,-0.025318104204934595
2018-11-21,-0.003896320074886353
2018-11-23,0.0009240339517191575
2018-11-26,0.009444818042256404
2018-11-27,0.008963637580581805
2018-11-28,0.010733666120921132
2018-11-29,0.0012141338899762206
2018-11-30,0.005017820959060767
2018-12-03,-0.0008124341919423779
2018-12-04,-0.024831718912617963
2018-12-06,0.00027830693095459946
2018-12-07,-0.02390697321875794
2018-12-10,0.004103899014936716
2018-12-11,0.0014943239875955206
2018-12-12,0.003991181244930655
2018-12-13,-0.00044648993443582543
2018-12-14,-0.016881746508591724
2018-12-17,-0.020787403013461346
2018-12-18,-0.002239897477367372
2018-12-19,-0.008627623913268236
2018-12-20,-0.011208791550429621
2018-12-21,-0.012760917458005096
2018-12-24,-0.028020827254162096
2018-12-26,0.04117821964969877
2018-12-27,0.010901886304842942
2018-12-28,0.0019337043337475707
2018-12-31,0.010231660767732183
2019-01-02,-0.0011775519278871772
2019-01-03,-0.03239649112163902
2019-01-04,0.04370541811475516
2019-01-07,0.021895594498390653
2019-01-08,0.006137368297401906
2019-01-09,0.006318164265874061
2019-01-10,0.006266889734887631
2019-01-11,0.0012411244331724449
2019-01-14,-0.011007722831053765
2019-01-15,0.015368428525993147
2019-01-16,-0.0021543767877577834
2019-01-17,0.009592534237501553
2019-01-18,0.009606080534304602
2019-01-22,-0.013806347565427398
2019-01-23,0.0005150107222718914
2019-01-24,0.011093780865770357
2019-01-25,0.007509414049227288
2019-01-28,-0.019282706474132577
2019-01-29,-0.006665003023141011
2019-01-30,0.02457657938918127
2019-01-31,0.016597702846386106
2019-02-01,0.0003154800347202189
2019-02-04,0.001448165655917085
2019-02-05,-0.0003750484591518363
2019-02-06,0.0014951396637043744
2019-02-07,0.0024107297862057857
2019-02-08,0.003582885981137858
2019-02-11,0.0047168404434096665
2019-02-12,0.004385083475797326
2019-02-13,0.0028055191262494955
2019-02-14,0.0021325054482958343
2019-02-15,0.010294788371231432
2019-02-19,0.0025005597530741988
2019-02-20,-0.0015875549057364038
2019-02-21,-0.0027682715515032785
2019-02-22,0.006835235126639716
2019-02-25,0.0011348591490091147
2019-02-26,-0.0005732105679708562
2019-02-27,0.00465334572825917
2019-02-28,-0.0030712655745057417
2019-03-01,0.005298027809338326
2019-03-04,-0.0030498333575395857
2019-03-05,0.000758112763723028
2019-03-06,-0.00549450398134489
2019-03-07,-0.004214574003850959
2019-03-08,-0.001212018916338424
2019-03-11,0.006507369542474678
2019-03-12,0.0027987130093230085
2019-03-13,0.007394747808308223
2019-03-14,0.001212094384461227
2019-03-15,0.006922536385954457
2019-03-18,0.006650690163013113
2019-03-19,0.002941668073274565
2019-03-20,0.0009467632393619849
2019-03-21,0.011807602622142204
2019-03-22,-0.011995211745272417
2019-03-25,0.005215313606333186
2019-03-26,0.0074768003255314885
2019-03-27,-0.002941726546630783
2019-03-28,0.004088524275753551
2019-03-29,0.009450129164756817
2019-04-01,0.00013414229586842526
2019-04-02,-5.194161972930163e-05
2019-04-03,0.0006059102842008114
2019-04-04,-0.0031228375886256125
2019-04-05,0.0051253080595899045
2019-04-08,0.003307179937562865
2019-04-09,-0.005221593314777702
2019-04-10,0.0054330568830235374
2019-04-11,-0.0013895731499886709
2019-04-12,0.0022146871992457734
2019-04-15,0.003001909698078683
2019-04-16,-0.005078391146190533
2019-04-17,-0.008862035759492992
2019-04-18,0.0007290396322610002
2019-04-22,-0.002913353006621978
2019-04-23,0.004947243931456477
2019-04-24,0.0030408350761361494
2019-04-25,-0.004854356069315356
2019-04-26,0.004012595637688431
2019-04-29,-0.002894605005402533
2019-04-30,0.010488625144639772
2019-05-01,-0.004477398464879912
2019-05-02,-0.003397348346257019
2019-05-03,0.010511490534468915
2019-05-06,-0.0036675964577212003
2019-05-07,-0.015109390609284417
2019-05-08,0.0007411790285790085
2019-05-09,-0.002037718884901565
2019-05-10,0.0080639443771613
2019-05-13,-0.02194678480979603
2019-05-14,0.010478033377202052
2019-05-15,0.007158095907818577
2019-05-16,0.006742840718588667
2019-05-17,-0.005613999116581235
2019-05-20,-0.013395947014485618
2019-05-21,0.0047725446015549665
2019-05-22,-0.012445321869437457
2019-05-23,-0.010831969849422078
2019-05-24,-0.0035221503748922843
2019-05-28,-0.007798747474463943
2019-05-29,-0.003488519454705856
2019-05-30,0.00568442611992345
2019-05-31,-0.007510249526178533
2019-06-03,0.005272435011545716
2019-06-04,0.009182274763297358
2019-06-05,0.011195594732434186
2019-06-06,0.006433423925224169
2019-06-07,0.008250494256934188
2019-06-10,-0.002177818691050104
2019-06-11,-0.004373088446313498
2019-06-12,0.004794917660499732
2019-06-13,0.0036834631044566275
2019-06-14,0.0025629845673847463
2019-06-17,-0.0005617612257776243
2019-06-18,0.001585835638584739
2019-06-19,0.0065064390208337975
2019-06-20,0.0071396694556481385
2019-06-21,-0.0036086797545755605
2019-06-24,-0.00314014371637176
2019-06-25,-0.004923651241017441
2019-06-26,-0.008240033260542918
2019-06-27,0.0024725231337143078
2019-06-28,0.0023173792137791828
2019-07-01,0.005259915451025966
2019-07-02,0.005360259432522328
2019-07-03,0.010253271823364437
2019-07-05,-0.0013725738748098376
2019-07-08,-0.002282125480153602
2019-07-09,0.0003086563396083728
2019-07-10,0.003374855889000758
2019-07-11,0.00314680970975654
2019-07-12,-0.0015401194448865906
2019-07-15,0.001679943497756469
2019-07-16,-0.0023637600906204446
2019-07-17,-0.0010747789081665847
2019-07-18,0.006666959316179604
2019-07-19,-0.007613995991737996
2019-07-22,-0.00041080849450993336
2019-07-23,0.0030552759815365574
2019-07-24,0.003136678188781156
2019-07-25,0.0005381993725490251
2019-07-26,0.00998949584757477
2019-07-29,-0.002517630370813679
2019-07-30,-0.006360575700360255
2019-07-31,-0.013948041055703957
2019-08-01,-0.0077010057613879765
2019-08-02,-0.005133729164793265
2019-08-05,-0.02917084512435137
2019-08-06,0.014935390526338544
2019-08-07,0.002928652366204024
2019-08-08,0.01690503650352622
2019-08-09,-0.0031122791208710874
2019-08-12,-0.010005623677502318
2019-08-13,0.017502005774284173
2019-08-14,-0.0275424884544323
2019-08-15,0.005308509573229434
2019-08-16,0.012467345686334588
2019-08-19,0.008936364858424561
2019-08-20,-0.008877976657840873
2019-08-21,0.006305501049410614
2019-08-22,0.0002877625451331168
2019-08-23,-0.024788674050658065
2019-08-26,0.014446292618407906
2019-08-27,0.004060187851924329
2019-08-28,0.008035367332133149
2019-08-29,0.009373322471812835
2019-08-30,-0.0002764781423240521
2019-09-03,0.004053989009882939
2019-09-04,0.009853496855195876
2019-09-05,-0.003609462908843055
2019-09-06,0.0024677742118598997
2019-09-09,-0.008473222117581156
2019-09-10,-0.013612764908227453
2019-09-11,0.0022126976630845426
2019-09-12,0.007598223980466842
2019-09-13,-0.005958765653945591
2019-09-16,-0.004943340905940366
2019-09-17,0.012340306267236008
2019-09-18,0.001894443756415357
2019-09-19,0.0026917189059775443
2019-09-20,-0.003418366974606509
2019-09-23,0.002983527115025758
2019-09-24,-0.002226949262695701
2019-09-25,-0.0013634844764901896
2019-09-26,0.002383057351006525
2019-09-27,-0.004048529361549055
2019-09-30,0.007899793981189016
2019-10-01,-0.00788409466949426
2019-10-02,-0.01355642185644778
2019-10-03,0.003560045330425315
2019-10-04,0.016237998986603785
2019-10-07,-0.005976770451589737
2019-10-08,-0.006766560158590547
2019-10-09,0.008209043067782548
2019-10-10,0.004404152615161173
2019-10-11,0.005297389980563582
2019-10-14,-0.004258812135413122
2019-10-15,0.004527156756644673
2019-10-16,0.0001543447754549413
2019-10-17,0.0019969345191447677
2019-10-18,0.005300655828758896
2019-10-21,0.00106731981338422
2019-10-22,0.008935815820098293
2019-10-23,-0.004345639623979958
2019-10-24,-0.0025569755789317463
2019-10-25,-0.0012565475291660617
2019-10-28,0.0032274247598680834
2019-10-29,-0.006938728376886973
2019-10-30,0.0057507664034853025
2019-10-31,-0.003962012692452624
2019-11-01,0.014592665656589773
2019-11-04,0.004012365131226652
2019-11-05,-0.0026482631711903662
2019-11-06,0.0019578201351295307
2019-11-07,0.0027352473976154025
2019-11-08,0.002950925629266385
2019-11-11,0.00012762785316802213
2019-11-12,0.0027199776079976923
2019-11-13,0.004435408611951484
2019-11-14,0.0037172842121218842
2019-11-15,0.01040936371633113
2019-11-18,0.00538822219610499
2019-11-19,0.002388481870019983
2019-11-20,-0.0038859796288571876
2019-11-21,-0.006999272042919584
2019-11-22,-0.0012747261597923876
2019-11-25,0.009098575107484044
2019-11-26,-0.006561646266808347
2019-11-27,0.005085447753570814
2019-11-29,-0.0041283694063573495
2019-12-02,-0.009965722671708815
2019-12-03,-0.007790234898724109
2019-12-04,0.00273246385256262
2019-12-05,0.0023824307632778095
2019-12-06,0.00962636293230924
2019-12-09,-0.005219013170002577
2019-12-10,-0.0008554839372656903
2019-12-11,0.0032109484023725124
2019-12-12,0.009636192613835519
2019-12-13,2.1206648565964673e-05
2019-12-16,0.007861904594961286
2019-12-17,0.000196560809884203
2019-12-18,-0.0008823352898327061
2019-12-19,0.004403046886997744
2019-12-20,0.003468031271161077
2019-12-23,0.0014047395642038081
2019-12-24,0.001043349309084274
2019-12-26,0.006000123144678342
2019-12-27,-0.00021080561495943632
2019-12-30,-0.007495551343057585
2019-12-31,0.0028854138486927626
2020-01-02,0.016264199218715542
2020-01-03,-0.008389167732409778
2020-01-06,0.0011509608499533181
2020-01-07,-0.0036182433980204635
2020-01-08,0.007159527311380285
2020-01-09,0.008652910855030343
2020-01-10,-0.002744701983293988
2020-01-13,0.010712185877569919
2020-01-14,0.0010109938690032868
2020-01-15,-0.0012371799830447707
2020-01-16,0.009138158731019256
2020-01-17,0.006036054936347505
2020-01-21,-0.0014908308557873365
2020-01-22,0.0013219086020957453
2020-01-23,0.0015155391234366487
2020-01-24,-0.015408621162796569
2020-01-27,-0.01616610483486372
2020-01-28,0.017474092759111493
2020-01-29,-0.002887899300424202
2020-01-30,0.010868359499763756
2020-01-31,-0.027684437286750792
2020-02-03,0.024962352052692153
2020-02-04,0.020816993917706722
2020-02-05,-0.01679741711699229
2020-02-06,0.00762189228068045
2020-02-07,-0.0005113992691092004
2020-02-10,0.011382878818951727
2020-02-11,-0.0014625440002639344
2020-02-12,0.00022066448018674939
2020-02-13,0.00539363359327002
2020-02-14,0.0034254437183563117
2020-02-18,0.007585440196776309
2020-02-19,0.005401493789788848
2020-02-20,-0.0070663482961033025
2020-02-21,-0.005077855365963176
2020-02-24,-0.0284236059357366
2020-02-25,-0.021793041137902813
2020-02-26,-0.0032313279130140233
2020-02-27,-0.052888012899575065
2020-02-28,-0.01456224178368783
2020-03-02,0.044392087256518664
2020-03-03,-0.006909262613299383
2020-03-04,0.06689198947797514
2020-03-05,-0.010818620114562805
2020-03-06,0.012741835749072727
2020-03-09,-0.04127040279379468
2020-03-10,0.001221718976315067
2020-03-11,-0.0219648229236995
2020-03-12,-0.07322110225165179
2020-03-13,0.07504851600596396
2020-03-16,-0.05456019297490755
2020-03-17,0.10918915843322363
2020-03-18,-0.013699550634704849
2020-03-19,0.009909473781447353
2020-03-20,-0.11081255665223644
2020-03-23,0.03843527928953261
2020-03-24,-0.013478497563994551
2020-03-25,-0.04492914277811533
2020-03-26,0.05107220248088673
2020-03-27,-0.006165327131193443
2020-03-30,0.050915066128122355
2020-03-31,0.03181412065206768
2020-04-01,-0.0632667796133007
2020-04-02,0.017542356266918007
2020-04-03,-0.023202104460794713
2020-04-06,0.09091622067933289
2020-04-07,0.015759188939389022
2020-04-08,0.044668093052149915
2020-04-09,0.027096079906723962
2020-04-13,-0.02086044079998498
2020-04-14,0.014686451385869841
2020-04-15,-0.04112185345117485
2020-04-16,-0.00807569312127913
2020-04-17,0.04905105712534372
2020-04-20,-0.02343367700882748
2020-04-21,-0.032316545764495344
2020-04-22,0.01665453995266611
2020-04-23,0.0027031851116352465
2020-04-24,0.017054562009580224
2020-04-27,0.03080512905681415
2020-04-28,0.015530264775384914
2020-04-29,0.035522595642774206
2020-04-30,-0.02895565890433462
2020-05-01,-0.0362868298396927
2020-05-04,0.018923898902994327
2020-05-05,0.013541845801373006
2020-05-06,0.0020740393800045397
2020-05-07,0.011320778254777375
2020-05-08,0.011347548165762125
2020-05-11,0.00741768952031895
2020-05-12,-0.011644493977146342
2020-05-13,-0.011360331175525946
2020-05-14,0.015953259905935456
2020-05-15,0.013407145356765746
2020-05-18,0.01060422026052555
2020-05-19,0.0007150038653537757
2020-05-20,0.014782464000124283
2020-05-21,-0.006039490971173507
2020-05-22,0.007618256524339567
2020-05-26,-0.0056386403123667985
2020-05-27,-0.0018974523902755616
2020-05-28,0.008341919353808106
2020-05-29,0.015308879853282277
2020-06-01,-0.0006686119141038221
2020-06-02,0.012580121430111574
2020-06-03,0.002398051915349408
2020-06-04,-0.008373316859567789
2020-06-05,0.009008289365499815
2020-06-08,0.0028622758930432783
2020-06-09,-0.0004378368477315382
2020-06-10,0.0012096987383850065
2020-06-11,-0.04560945997196776
2020-06-12,0.005524561662339255
2020-06-15,0.015857818180131777
2020-06-16,0.022053565298856163
2020-06-17,0.004603228732320544
2020-06-18,0.003236124658459387
2020-06-19,-0.005009369436479957
2020-06-22,0.00843261415242195
2020-06-23,-0.0004116015568994408
2020-06-24,-0.019093935502056868
2020-06-25,0.00887571318097595
2020-06-26,-0.009729508222615223
2020-06-29,0.010090771701452228
2020-06-30,0.015620239386130177
2020-07-01,0.013431683969286122
2020-07-02,0.012237961698212396
2020-07-06,0.0338528919532541
2020-07-07,-0.0009309185110040507
2020-07-08,0.013764861152505931
2020-07-09,0.012731119535425783
2020-07-10,0.010628271620488182
2020-07-13,-0.02198547135256347
2020-07-14,0.015295811223124407
2020-07-15,0.0005380472114744771
2020-07-16,-0.007521859794736367
2020-07-17,0.001805404294119701
2020-07-20,0.02913962400053852
2020-07-21,-0.018570542565368196
2020-07-22,0.003660038860771736
2020-07-23,-0.026387755855599014
2020-07-24,-0.009484462774005786
2020-07-27,0.026325524243048144
2020-07-28,-0.016728073783350582
2020-07-29,0.01054534194602534
2020-07-30,0.01346260449413779
2020-07-31,0.012707295061331501
2020-08-03,0.008796941879090098
2020-08-04,0.01843044867088141
2020-08-05,0.004447105748972561
2020-08-06,0.005759229549922939
2020-08-07,-0.0050830331302507015
2020-08-10,-0.0030007358185805285
2020-08-11,-0.022011524687623924
2020-08-12,0.03007716397113811
2020-08-13,0.0024996269105670705
2020-08-14,-0.0004398252823371078
2020-08-17,0.013123870245613536
2020-08-18,0.004293180227665046
2020-08-19,0.006938585805844124
2020-08-20,0.0051747385322407575
2020-08-21,0.012361144466370426
2020-08-24,0.003688089389430684
2020-08-25,0.004293820979653192
2020-08-26,0.007921084128000813
2020-08-27,-0.00993155146492058
2020-08-28,0.008080685389792133
2020-08-31,0.011003528365505794
2020-09-01,0.008845061223549605
2020-09-02,0.0008662053938948004
2020-09-03,-0.05667948459587918
2020-09-04,-0.003658656498032878
2020-09-08,-0.05385792927365664
2020-09-09,0.03728843035038565
2020-09-10,-0.015995666162363146
2020-09-11,-0.0034161268267381435
2020-09-14,0.027792034566454796
2020-09-15,0.014314389047736893
2020-09-16,-0.013898880882376072
2020-09-17,-0.012487098120574585
2020-09-18,-0.006678532587562882
2020-09-21,0.008034648658131438
2020-09-22,0.008446154844750814
2020-09-23,-0.03197139997152281
2020-09-24,0.005465439898681253
2020-09-25,0.023526141467416883
2020-09-28,0.018995748964197045
2020-09-29,0.003120657241395449
2020-09-30,0.009229504593459704
2020-10-01,0.003972699665063582
2020-10-02,-0.0070860588084620405
2020-10-05,0.019937263067185063
2020-10-06,-0.004147481356911265
2020-10-07,0.01786054327219426
2020-10-08,0.004084569065279883
2020-10-09,0.00911558356039313
2020-10-12,0.008728234748209563
2020-10-13,0.0011781298902078163
2020-10-14,-0.0033286843843365085
2020-10-15,0.0021812997409700963
2020-10-16,0.002469679485810494
2020-10-19,-0.013420749630623993
2020-10-20,0.00885519845295959
2020-10-21,-0.0045996659436814205
2020-10-22,-0.0011779183604577052
2020-10-23,0.003440267164090902
2020-10-26,-0.013007462263613183
2020-10-27,0.005123896464489564
2020-10-28,-0.037685042114820294
2020-10-29,0.008075027252711354
2020-10-30,-0.015433572831737113
2020-11-02,0.01519554447308245
2020-11-03,0.021283312637960648
2020-11-04,0.004347262487114532
2020-11-05,0.019186739341873652
2020-11-06,0.007283038132600573
2020-11-09,0.016030891812602827
2020-11-10,-0.003543879675979775
2020-11-11,0.007174871625794225
2020-11-12,-0.009660555432730727
2020-11-13,0.020644037171327564
2020-11-16,0.013708800650920517
2020-11-17,0.0013143207327231685
2020-11-18,-0.015666210908597968
2020-11-19,0.005088029800126667
2020-11-20,-0.0053766745492628085
2020-11-23,0.011403390560789053
2020-11-24,0.02201059008171177
2020-11-25,-0.0015370432923367647
2020-11-27,0.0031532330748222604
2020-11-30,-0.005401527186906962
2020-12-01,0.00879861538885249
2020-12-02,-3.7964417925872435e-05
2020-12-03,0.001298305328751842
2020-12-04,0.010811703766639714
2020-12-07,0.005100726437128868
2020-12-08,0.0035298116863040348
2020-12-09,-0.014815751632279649
2020-12-10,0.0053562470840545105
2020-12-11,-0.007260682184063575
2020-12-14,0.0013826084817967783
2020-12-15,0.008607383791924399
2020-12-16,-0.0032842051030705054
2020-12-17,0.007560895433345728
2020-12-18,0.003295633526191
2020-12-21,-0.010433645738354275
2020-12-22,-0.005921530524778403
2020-12-23,0.0036784983893649644
2020-12-24,0.0037258469378209126
2020-12-28,0.0038073935569408923
2020-12-29,-0.002825716639792414
2020-12-30,0.009971412555198381
2020-12-31,0.0050279539685549
2021-01-04,-0.011339946319137623
2021-01-05,0.00985451821423582
2021-01-06,0.007865445160443628
2021-01-07,0.02590872891667738
2021-01-08,0.011276313746259425
2021-01-11,2.4062398673011014e-05
2021-01-12,-0.00379476747644309
2021-01-13,-0.0012084161502143047
2021-01-14,0.0017794766062880823
2021-01-15,-0.0036862552630314246
2021-01-19,0.015981540669509745
2021-01-20,0.007978556274246143
2021-01-21,-0.0057014656349069
2021-01-22,-0.002780027428479128
2021-01-25,0.004682278029203829
2021-01-26,-0.001881277015632507
2021-01-27,-0.031908394470583905
2021-01-28,0.015033706849280922
2021-01-29,-0.018698390789206296
2021-02-01,-0.005435172607359262
2021-02-02,-0.015476033996101313
2021-02-03,-0.010092060180854623
2021-02-04,0.01170191325208425
2021-02-05,0.01186866798178754
2021-02-08,0.019043044356401806
2021-02-09,-0.002256926110427715
2021-02-10,0.009841174551763698
2021-02-11,-0.00475506439980844
2021-02-12,0.03779631503379177
2021-02-16,-0.0146138735677378
2021-02-17,0.002305260645338758
2021-02-18,-0.01536160022759192
2021-02-19,-0.005083545163816594
2021-02-22,-0.009501370898557626
2021-02-23,-0.006895380800679307
2021-02-24,0.0077637886839304615
2021-02-25,-0.015490413227126743
2021-02-26,-0.00783011623759522
2021-03-01,0.02362538093314769
